student.id,student.fte_mean,student.term_gpa_mean,student.term_gpa_max,student.term_gpa_min,student.term_gpa_last,student.term_gpa_program_mean,student.term_gpa_program_max,student.term_gpa_program_min,student.term_gpa_program_last,student.status_academic_desc_last,student.isGraduated_max,graduation_year_max,student.gender_desc,student.age,student_permAddress.zone_type,student_originSchool.gpa,student_originSchool.isITESM,student.isForeign,student.isFirstGeneration,student_admission_test.score,student_admission_test_disc.dominance_score,student_admission_test_disc.influence_score,student_admission_test_disc.steadiness_score,student_admission_test_disc.conscientiousness_score,student_admission_test_valuesIndex.aesthetic_score,student_admission_test_valuesIndex.economic_score,student_admission_test_valuesIndex.individualistic_score,student_admission_test_valuesIndex.political_score,student_admission_test_valuesIndex.altruistic_score,student_admission_test_valuesIndex.regulatory_score,student_admission_test_valuesIndex.theoretical_score,student.cohort_id,student.isTec21,mainCampus.region_code,program.school_desc,program.major_id
6773,0.9960000000000001,95.92999999999999,98.2,92.8,97.0,95.53999999999999,96.6,95.0,95.9,7,1,2019JM,Male,1,2,95.0,1,1,-1,1466,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCS,EIC,ITC
6787,1.08,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,7,0,-1,Female,1,0,93.0,0,1,0,1435,25,81,63,67,40,22,43,56,98,61,31,2018,0,RCMX,ECSG,LRI
6788,0.7166666666666667,71.1,100.0,0.0,43.7,83.21333333333334,87.5,78.6,78.6,4,0,-1,Male,0,0,96.0,0,0,1,1428,67,81,46,39,31,31,25,66,65,51,83,2018,0,RO,EIC,ING
6792,0.8291666666666666,87.71666666666665,100.0,0.0,97.3,95.89999999999999,97.6,94.0,94.2,7,1,2019JM,Male,0,-1,98.0,0,1,-1,1400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCS,EIC,IIS
6795,0.8314285714285715,80.17142857142858,85.4,75.0,81.3,79.34285714285714,80.4,78.7,79.5,7,0,-1,Male,0,0,95.0,0,0,-1,1446,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCMX,EIC,IIS
6799,0.7733333333333333,93.08333333333333,98.0,86.0,94.7,91.64166666666667,92.9,90.4,92.9,7,1,2023FJ,Female,0,0,94.0,0,0,1,1510,81,46,53,53,63,55,36,40,55,20,90,2018,0,RM,EIC,BCN
6806,0.7325,94.36875,100.0,81.0,96.0,92.64999999999999,95.5,86.6,95.1,7,1,2023FJ,Male,1,0,100.0,0,0,1,1467,67,81,39,46,41,18,25,56,71,55,85,2017,0,RCS,EIC,IBT
6810,0.68375,91.2875,100.0,84.0,85.8,89.75625,91.2,86.0,90.8,-1,0,-1,Female,0,1,99.92,0,0,1,1499,67,39,63,67,31,43,36,58,83,38,66,2018,0,RO,EMCS,MC
6813,0.8972727272727273,94.21818181818183,97.8,90.4,97.8,93.32727272727271,94.0,92.6,94.0,7,1,2020FJ,Female,0,0,91.79,0,0,-1,1441,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RO,EAAD,LDI
6819,0.7992307692307693,97.63846153846154,100.0,94.5,98.7,97.4,99.0,96.8,97.1,7,1,2021FJ,Female,0,0,100.0,0,0,-1,1465,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RN,EIC,IMT
6824,0.7594444444444445,85.22777777777777,100.0,0.0,97.8,84.95555555555556,89.5,75.0,89.5,-1,0,-1,Male,0,0,97.54,0,0,-1,1438,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RO,EMCS,MC
6832,0.7178571428571429,87.89285714285714,100.0,0.0,100.0,92.02857142857144,94.0,90.8,93.1,7,0,-1,Female,0,0,98.0,0,0,-1,1460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RO,EIC,IMT
6849,0.7633333333333334,93.17333333333333,98.7,85.0,90.0,93.45333333333333,96.6,92.5,93.5,7,1,2021MA,Female,0,0,97.0,0,0,-1,1426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCS,EN,LCPF
6873,1.04,85.3,88.8,81.8,81.8,87.05,88.8,85.3,85.3,7,0,-1,Male,0,1,95.0,0,0,1,1447,42,67,77,46,58,13,36,60,88,40,55,2018,0,RO,EIC,IID
6877,0.6677777777777778,83.39444444444445,96.0,1.0,90.3,85.92777777777778,87.1,83.0,85.9,7,0,-1,Male,1,1,92.51,0,0,1,1413,56,81,32,67,68,9,65,51,55,36,65,2018,0,RO,EAAD,ARQ
6884,0.9600000000000001,73.01818181818182,97.5,0.0,97.5,85.46363636363637,88.9,78.6,88.9,7,1,2019JM,Male,0,-1,96.0,0,-1,-1,1481,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RO,EIC,IMT
6889,0.8620000000000001,96.94,98.5,94.0,98.0,96.91,98.0,96.3,96.8,7,1,2019AD,Male,0,0,95.12,0,0,-1,1445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RM,EIC,BCP
6906,0.8484615384615384,95.71538461538461,99.7,90.7,98.5,95.16923076923078,97.3,94.2,95.6,7,1,2019AD,Female,0,0,98.0,0,0,-1,1519,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCS,EIC,IDS
6918,0.83,92.64999999999999,99.0,86.0,93.8,91.2,92.7,89.8,92.7,7,1,2022FJ,Female,0,0,96.0,0,0,0,1453,49,81,53,46,43,71,55,65,26,31,70,2017,0,RN,EN,LIN
6919,0.650625,77.50625,90.3,58.0,72.2,80.21875,86.2,78.2,78.2,7,0,-1,Male,1,-1,93.0,0,-1,-1,1421,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RN,EIC,IMT
6920,0.7253333333333334,92.81333333333333,97.0,88.3,97.0,91.30666666666666,92.7,88.3,92.6,7,1,2023FJ,Female,0,0,95.0,0,0,0,1406,56,81,46,46,31,36,28,45,88,48,78,2018,0,RN,EIC,IID
6929,0.7792307692307692,95.07692307692308,100.0,88.0,96.5,94.3153846153846,95.0,92.4,94.7,7,1,2023FJ,Male,0,0,100.0,0,0,0,1463,67,53,46,67,23,95,35,66,36,55,55,2018,0,RN,EN,LAF
6936,0.8145454545454546,95.13636363636364,100.0,89.3,95.3,92.8,94.6,91.4,94.6,7,1,2018AD,Female,0,0,95.0,0,0,-1,1503,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCMX,EN,LCDE
6941,0.7042857142857144,96.27142857142857,99.4,90.0,99.4,96.87857142857142,98.1,96.6,96.9,7,1,2021FJ,Male,0,0,95.0,0,0,-1,1481,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RO,EIC,IMT
6969,0.7891666666666667,95.90833333333335,98.8,92.0,97.7,95.52499999999999,96.6,94.0,95.6,7,1,2018AD,Male,0,0,97.0,0,0,-1,1433,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RO,ECSG,LED
6976,0.7752941176470588,82.54705882352941,99.0,0.0,93.5,86.80588235294118,89.1,85.6,87.9,-1,1,2020MJ,Female,0,0,90.36,1,1,-1,1456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RM,EMCS,MC
6995,0.7853846153846155,88.98461538461538,100.0,0.0,97.0,96.52307692307691,97.1,95.8,95.9,7,1,2022AD,Male,0,0,99.0,0,0,-1,1433,49,67,63,46,25,75,28,75,51,13,95,2017,0,RCS,EIC,IMT
7014,0.7525,98.94166666666666,100.0,97.3,100.0,98.44166666666666,98.9,98.2,98.5,7,1,2023FJ,Female,0,0,96.68,0,0,0,1512,67,67,39,53,41,43,75,78,40,20,60,2018,0,RM,EIC,BSI
7029,0.6306666666666667,90.02,100.0,0.0,98.7,96.74,99.0,96.1,97.0,7,1,2023FJ,Female,0,0,95.0,0,0,0,1544,49,53,63,67,90,13,68,46,48,33,51,2018,0,RM,EAAD,LDI
7051,0.8581818181818183,95.13636363636364,99.2,88.5,99.2,95.42727272727274,97.0,94.2,95.3,7,1,2020AD,Male,0,0,97.6,0,1,-1,1557,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCMX,EIC,ITC
7062,0.6646666666666667,86.8,100.0,0.0,98.3,91.83333333333333,94.3,90.4,92.4,7,1,2023FJ,Female,0,1,99.06,0,1,1,1521,49,99,63,32,65,31,33,70,60,38,56,2018,0,RM,EIC,IMD
7076,0.7966666666666667,83.22,92.8,70.0,86.5,86.42666666666668,92.8,83.2,83.5,7,1,2020FJ,Male,0,0,95.0,0,1,-1,1417,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RM,EIC,IME
7079,0.8736363636363635,93.76363636363637,96.7,90.3,90.3,94.82727272727271,96.7,93.9,93.9,7,1,2022FJ,Male,1,1,98.0,0,0,1,1449,35,99,53,53,41,7,31,60,76,45,88,2017,0,RM,EIC,IMT
7080,0.8745454545454546,94.16363636363636,96.7,91.6,94.7,93.78181818181817,94.4,91.6,94.4,7,1,2022AD,Female,0,0,99.0,0,0,0,1510,67,39,63,67,21,24,53,60,86,58,50,2018,0,RCMX,EN,LIN
7091,0.65,82.43333333333334,98.0,0.0,0.0,86.96666666666667,95.7,84.8,88.4,7,0,-1,Female,1,1,97.0,0,1,-1,1463,67,67,53,39,43,56,63,38,36,25,96,2017,0,RCMX,EIC,IBT
7099,0.7846153846153847,87.42307692307692,98.5,70.5,98.5,89.41538461538462,91.8,88.6,89.2,7,1,2020FJ,Female,0,1,97.0,0,0,-1,1454,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RO,EIC,IMT
7112,0.8641666666666667,91.66666666666667,99.5,85.3,97.0,89.01666666666667,91.1,86.7,91.1,7,1,2019JM,Male,0,0,99.61,0,0,-1,1414,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RO,EIC,IMT
7120,0.8366666666666668,91.8,100.0,83.3,92.8,92.41666666666667,94.2,90.7,90.8,7,1,2019AD,Male,0,0,100.0,0,0,-1,1405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCS,EIC,IMT
7126,0.68,93.03125,100.0,85.3,85.7,90.65625,92.6,88.4,91.7,7,1,2023FJ,Male,0,1,93.0,0,1,0,1470,56,99,46,39,51,24,26,58,91,48,53,2018,0,RM,EIC,IC
7127,0.8150000000000001,95.98333333333333,100.0,89.0,96.4,93.875,95.4,89.0,95.4,7,1,2019AD,Female,0,0,99.0,0,0,-1,1412,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCMX,EIC,ITC
7131,0.6587500000000001,83.25625,98.0,70.0,93.3,82.725,86.3,80.6,82.8,7,1,2021AD,Male,0,0,95.0,0,1,-1,1509,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RM,EIC,IMT
7136,0.72,98.6923076923077,100.0,97.2,97.2,98.75384615384615,99.0,98.4,98.5,7,1,2022FJ,Male,0,0,99.7,0,0,0,1501,81,21,53,88,56,18,63,25,51,46,91,2018,0,RO,EIC,IBT
7170,0.9363636363636364,93.82727272727271,100.0,83.7,95.5,93.32727272727271,94.3,91.0,93.3,7,1,2018AD,Male,0,2,100.0,0,0,-1,1422,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCMX,EN,LAE
7193,0.7666666666666666,87.85833333333333,97.0,79.9,92.5,85.89166666666667,88.7,84.2,86.4,7,1,2019AD,Female,1,0,98.0,0,0,-1,1422,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCMX,EIC,IMT
7200,0.9710000000000001,89.65,95.2,84.8,95.2,90.2,93.1,89.1,89.8,7,1,2019JM,Male,0,0,94.0,0,0,-1,1414,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCMX,EIC,IIS
7205,0.7976923076923078,93.20769230769231,100.0,85.5,95.5,92.54615384615384,94.3,91.2,92.3,7,1,2021FJ,Female,0,0,98.0,0,0,-1,1438,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCS,EIC,IIS
7207,0.7476923076923078,88.5,100.0,76.0,86.0,88.1923076923077,92.0,87.2,87.3,7,1,2019AD,Male,0,0,95.0,0,0,-1,1415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCMX,EN,LCDE
7225,0.7669230769230769,83.16923076923078,94.5,0.0,84.3,90.73076923076923,91.7,89.5,89.7,7,1,2022FJ,Male,0,0,99.0,0,0,-1,1507,42,99,53,46,23,65,40,75,86,38,33,2017,0,RO,EN,LAE
7251,0.8083333333333335,79.48333333333333,100.0,0.0,98.5,88.10833333333333,90.4,81.1,90.4,7,1,2020FJ,Male,0,2,91.0,0,0,-1,1416,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RM,EIC,IC
7263,0.6913333333333334,93.38000000000001,100.0,70.0,91.0,95.60666666666665,96.7,94.2,94.2,7,1,2020FJ,Male,1,0,96.0,0,0,-1,1402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCS,EIC,IC
7283,0.7969230769230768,88.63846153846154,97.1,79.7,90.0,86.73076923076923,88.7,84.0,88.7,7,1,2022FJ,Female,0,0,99.0,0,1,-1,1529,49,67,53,53,21,71,25,78,48,40,78,2017,0,RCS,EIC,IMT
7290,0.765,87.28571428571429,100.0,0.0,94.2,94.03571428571429,95.5,93.4,93.9,7,1,2020FJ,Male,0,2,99.5,0,1,-1,1478,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCS,EIC,IMT
7293,0.7885714285714286,82.34285714285714,100.0,0.0,0.0,95.02142857142857,95.5,94.2,95.4,7,0,-1,Male,0,0,99.0,0,0,-1,1441,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RO,EIC,IMT
7315,0.6533333333333334,89.58666666666666,100.0,0.0,93.5,96.06666666666666,96.5,95.6,95.8,7,1,2023FJ,Male,0,1,97.0,0,0,1,1499,56,53,53,67,55,38,26,51,93,45,46,2018,0,RCS,EN,LIN
7357,0.6838888888888889,70.02777777777777,92.5,0.0,42.0,82.47777777777777,86.6,80.7,81.0,7,0,-1,Female,0,-1,98.0,0,-1,-1,1401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RN,EIC,IBN
7361,0.83,91.39230769230768,97.5,83.5,94.7,90.76923076923077,91.3,90.0,91.1,7,1,2019JM,Female,1,0,98.0,0,0,-1,1369,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RO,EIC,IBN
7366,0.675,92.45,99.0,87.5,88.0,90.51875,92.3,88.0,92.1,7,1,2021AD,Male,0,-1,98.0,0,0,-1,1478,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RO,EN,LAE
7374,0.9120000000000001,90.74,98.5,82.1,90.2,87.11,89.9,82.1,89.9,7,1,2022AD,Male,0,0,93.0,0,0,0,1523,49,46,77,67,48,43,35,50,83,65,33,2018,0,RM,EN,LIN
7386,0.9727272727272727,83.62727272727273,97.0,0.0,94.5,90.38181818181819,91.1,88.8,90.9,7,1,2020FJ,Female,0,-1,99.4,0,-1,-1,1403,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RN,EAAD,ARQ
7394,0.7138461538461539,97.25384615384615,100.0,92.5,96.3,97.12307692307692,98.2,96.4,96.9,7,1,2021FJ,Female,0,0,97.5,0,1,-1,1502,49,81,39,67,15,95,33,68,75,30,50,2017,0,RCMX,EN,LAF
7397,0.726923076923077,92.66923076923078,97.7,88.8,97.7,92.06923076923077,93.1,91.1,92.2,7,1,2021AD,Male,0,0,98.3,0,1,0,1454,42,28,77,99,18,75,25,80,51,50,63,2017,0,RCMX,ECSG,LEF
7400,0.8949999999999999,97.17,99.0,94.3,98.5,96.06,97.0,94.3,97.0,7,1,2021FJ,Male,0,2,96.0,0,0,-1,1464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCS,ECSG,LRI
7401,0.9336363636363636,95.5,100.0,91.2,96.0,94.47272727272728,96.1,92.2,95.9,7,1,2020AD,Female,0,0,96.0,0,0,-1,1465,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RM,EN,LDN
7432,0.6285714285714287,89.05,100.0,70.0,94.0,89.89999999999999,94.0,86.8,87.0,7,1,2020FJ,Female,1,0,96.7,0,1,-1,1505,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCMX,EN,LAF
7435,0.7533333333333334,88.2,100.0,79.1,83.7,84.375,86.5,79.1,86.4,7,1,2020FJ,Male,0,0,93.0,0,0,-1,1468,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RO,EIC,IMT
7452,0.6821428571428572,94.56428571428572,100.0,90.0,96.0,94.77142857142857,96.2,94.0,94.4,7,1,2023FJ,Male,0,0,96.0,0,0,0,1446,35,60,53,88,45,46,56,51,56,20,81,2018,0,RM,EIC,IMT
7454,0.9536363636363636,82.73636363636363,98.1,0.0,0.0,89.61818181818181,91.3,87.8,91.3,7,0,-1,Male,0,0,97.0,0,0,0,1473,49,46,53,88,26,73,23,66,26,61,85,2018,0,RO,EIC,ING
7457,0.9427272727272729,85.4090909090909,97.0,0.0,0.0,92.92727272727272,94.0,91.6,94.0,7,0,-1,Male,0,2,96.0,0,1,-1,1411,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RO,EIC,IIS
7464,0.7275,83.3125,100.0,69.0,87.0,82.44375,87.1,79.8,83.6,7,1,2022FJ,Male,0,0,96.0,0,0,-1,1418,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RN,EIC,IIS
7466,0.7471428571428571,93.94285714285715,100.0,88.8,99.0,91.01428571428572,92.4,90.2,92.4,7,1,2021FJ,Female,0,2,98.0,0,0,-1,1486,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RN,EN,LAF
7487,0.9436363636363635,95.30909090909091,98.8,90.3,95.4,95.92727272727274,97.7,95.2,95.5,7,1,2022FJ,Male,0,0,99.0,0,1,1,1412,42,99,53,46,63,1,75,48,75,50,36,2017,0,RCS,EHE,LCMD
7525,0.9761538461538463,84.03076923076924,95.6,0.0,88.7,90.9923076923077,92.3,89.9,90.8,7,1,2022AD,Male,0,2,99.0,0,1,1,1423,56,60,46,67,68,46,38,45,63,53,43,2017,0,RO,EAAD,ARQ
7543,0.678,95.26666666666667,100.0,82.5,95.0,94.76666666666667,98.0,93.5,94.8,7,0,-1,Female,0,0,100.0,0,0,0,1522,67,46,46,77,53,30,23,56,43,55,93,2018,0,RN,EIC,BMI
7550,0.7525000000000001,87.81666666666666,100.0,0.0,94.6,95.38333333333333,95.8,94.2,95.6,7,1,2020FJ,Male,0,1,95.0,0,0,-1,1425,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RM,EIC,IMT
7568,0.7753333333333333,90.28666666666666,100.0,75.0,90.1,85.52666666666666,89.5,77.0,89.5,7,0,-1,Female,0,-1,98.5,0,0,0,1459,56,67,63,39,31,56,33,78,60,30,70,2017,0,RO,EIC,IBN
7576,0.6756521739130436,83.90869565217392,95.7,0.0,95.7,88.07391304347826,91.2,85.4,89.7,-1,0,-1,Male,0,0,100.0,0,1,-1,1459,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RM,EIC,IBT
7579,0.8083333333333332,96.60833333333333,100.0,92.0,97.6,96.48333333333333,98.3,95.9,96.3,7,1,2021FJ,Male,0,0,95.0,0,0,-1,1519,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RN,EIC,IMT
7584,0.9530000000000001,95.61,98.9,91.8,97.3,95.33,96.0,93.9,95.9,7,1,2022AD,Female,0,-1,98.5,1,-1,1,1542,67,81,39,46,40,7,33,53,80,45,91,2018,0,RO,EIC,IBQ
7590,0.9458333333333334,91.43333333333334,95.0,86.0,86.5,91.39999999999999,92.1,89.5,91.6,7,1,2019AD,Male,0,0,99.0,0,0,-1,1480,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RO,EAAD,ARQ
7596,0.929,91.89,98.5,87.0,91.0,92.82000000000001,94.5,91.3,91.5,7,1,2018AD,Female,0,0,92.0,0,0,-1,1379,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RM,ECSG,LEC
7597,0.70875,85.13125,96.0,76.0,93.8,84.39375,85.6,82.9,85.5,-1,0,-1,Female,0,0,94.0,0,0,0,1459,67,60,53,46,33,15,43,53,99,48,58,2018,0,RM,EMCS,MC
7610,0.7909090909090909,90.33636363636364,95.7,84.5,92.0,91.10000000000001,94.3,89.1,90.5,7,1,2020FJ,Male,0,-1,100.0,0,-1,-1,1427,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RO,EIC,IMT
7616,0.8581818181818182,83.67272727272727,100.0,0.0,93.3,95.02727272727272,98.1,92.6,92.8,7,1,2018AD,Male,0,0,97.0,0,1,-1,1412,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RM,ECSG,LEC
7641,0.8225000000000001,91.14999999999999,98.4,83.5,98.4,89.13333333333333,91.0,88.3,91.0,7,1,2020FJ,Male,0,0,91.0,0,0,-1,1430,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RM,EIC,ITC
7642,0.8366666666666668,86.86666666666667,98.3,0.0,97.4,93.75,95.1,93.1,94.2,-1,1,2021AD,Female,0,2,98.0,0,1,1,1433,67,81,63,25,45,61,65,60,30,36,63,2017,0,RO,EIC,IMT
7643,0.9345454545454547,92.18181818181819,99.5,81.0,91.8,88.5909090909091,91.1,81.0,91.1,7,1,2022FJ,Female,0,0,98.4,0,0,-1,1444,56,53,46,77,41,38,56,70,63,36,50,2017,0,RCS,EN,LAE
7644,0.7,85.6625,96.0,59.0,89.5,85.58125,92.0,84.0,85.9,7,0,-1,Male,0,0,97.0,0,0,-1,1466,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCMX,EIC,IMT
7648,0.8663636363636363,95.98181818181818,100.0,92.5,98.7,95.08181818181819,96.1,92.6,95.6,7,1,2020FJ,Male,1,0,95.91,0,0,-1,1426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RO,EIC,IMT
7655,0.786875,85.3375,97.0,72.0,92.1,84.31875,87.0,82.2,85.2,7,1,2021AD,Female,0,-1,93.0,0,-1,-1,1423,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RM,EIC,IMT
7666,0.7561538461538462,85.34615384615384,100.0,0.0,91.0,91.12307692307692,92.3,88.0,92.0,7,1,2022AD,Male,0,0,95.0,0,1,1,1491,56,60,53,53,56,62,35,70,51,16,68,2018,0,RCMX,EIC,IID
7693,0.8125,80.56666666666666,92.6,0.0,90.2,88.04166666666667,89.7,86.8,87.9,7,0,-1,Female,0,0,98.4,0,0,0,1477,35,99,46,67,20,65,55,71,70,45,35,2018,0,RN,EN,LIN
7699,0.775,96.95,100.0,91.0,97.8,96.51666666666667,97.0,95.1,96.9,7,1,2021AD,Female,0,2,99.0,0,1,-1,1459,67,60,46,53,55,49,70,48,46,46,43,2017,0,RCS,EN,LIN
7700,0.96,84.05,84.6,83.5,84.6,83.75,84.0,83.5,84.0,7,0,-1,Male,0,1,95.9,0,1,1,1554,56,39,63,77,41,24,58,53,35,43,98,2018,0,RO,EIC,IMD
7728,0.799090909090909,88.4090909090909,100.0,0.0,95.9,98.05454545454545,99.3,96.6,96.6,7,1,2020FJ,Male,0,0,91.65,0,0,-1,1519,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RM,EN,LAF
7734,0.7330769230769232,97.42307692307692,100.0,91.0,97.5,97.63846153846154,98.2,96.6,97.5,7,1,2019JM,Male,0,0,98.0,0,0,-1,1471,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCS,EIC,IIS
7736,0.7592307692307692,92.5923076923077,99.0,88.0,95.0,90.51538461538462,92.0,88.6,92.0,7,1,2020FJ,Male,0,-1,92.0,0,0,-1,1403,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCMX,EIC,IMT
7738,0.8107692307692308,89.88461538461539,96.6,77.0,96.6,89.66923076923078,94.3,87.2,90.4,7,1,2020FJ,Male,0,0,96.0,0,1,-1,1406,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCS,EIC,IMT
7744,0.7200000000000001,96.10666666666665,100.0,90.8,96.3,93.86666666666666,95.5,90.8,95.5,7,1,2021AD,Male,0,1,99.0,0,0,-1,1420,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCMX,EIC,IBT
7753,0.9944444444444444,94.11111111111111,97.8,87.0,96.4,92.87777777777778,94.4,87.0,93.9,7,1,2018AD,Male,0,0,92.0,0,0,-1,1504,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RM,EIC,ITC
7766,0.7814285714285715,80.0,96.0,0.0,89.3,85.02857142857144,86.1,81.6,86.1,7,0,-1,Female,0,0,95.0,0,0,-1,1519,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCS,EIC,ITIC
7788,0.8508333333333334,92.78333333333335,98.0,87.0,95.8,92.075,92.8,91.6,92.8,7,1,2021FJ,Female,0,0,97.0,0,1,-1,1413,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCMX,EIC,IDS
7812,0.8663636363636364,95.34545454545454,100.0,92.7,98.3,95.46363636363635,97.6,94.5,95.2,7,1,2019AD,Male,0,0,91.0,0,0,-1,1519,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RM,EIC,ISD
7813,0.795,94.66666666666667,97.7,90.0,97.6,95.05833333333334,95.4,94.4,95.4,7,1,2018AD,Male,0,0,96.0,0,0,-1,1494,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RM,EIC,IMT
7825,0.8424999999999999,88.77499999999999,97.5,76.0,97.5,83.74166666666666,88.2,76.0,88.2,7,1,2023FJ,Male,0,0,95.0,0,0,0,1576,49,67,46,67,51,13,71,66,46,23,78,2018,0,RO,EIC,IBN
7840,0.7521428571428572,91.13571428571429,99.0,77.4,94.5,86.94285714285715,89.1,84.4,89.1,7,1,2021AD,Male,0,0,94.0,0,0,-1,1517,49,46,63,77,43,62,35,53,46,23,96,2017,0,RCMX,EIC,ISD
7842,0.8008333333333333,94.24166666666667,100.0,87.4,100.0,91.13333333333333,93.1,88.8,93.1,7,1,2018AD,Male,0,0,98.0,0,1,-1,1358,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RN,EIC,ITIC
7843,0.7464285714285713,84.12857142857142,97.4,0.0,97.4,87.38571428571429,90.4,84.0,90.4,7,1,2022AD,Female,0,2,94.0,0,0,1,1466,56,99,39,46,23,55,48,71,61,45,55,2018,0,RO,EN,NEG
7851,0.8391666666666667,86.50833333333333,100.0,0.0,94.3,92.25,93.3,90.3,92.8,7,0,-1,Male,0,1,96.0,0,0,0,1413,49,53,46,88,63,15,38,43,60,40,91,2018,0,RN,EIC,IMT
7855,0.9530000000000001,96.25,100.0,92.1,96.3,96.55,97.6,95.6,95.7,7,1,2020AD,Male,0,0,98.8,0,0,-1,1402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RO,EN,LMC
